[1, 1, 1, 1, 1, 1, 23, 35, 35, 1]
[2, 3, 3, 4, 4, 4, 22, 27, 28, 3]
[1, 1, 1, 1, 1, 1, 14, 40, 40, 0]
[2, 5, 7, 2, 2, 23, 27, 24, 6, 2]
[3, 6, 9, 12, 15, 18, 21, 14, 1, 1]
[2, 2, 2, 2, 2, 2, 14, 30, 30, 14]
[2, 6, 6, 3, 3, 3, 26, 42, 8, 1]
[0, 2, 9, 6, 5, 0, 0, 26, 39, 13]
[1, 1, 1, 1, 16, 16, 1, 31, 32, 0]
[0, 0, 1, 2, 7, 21, 27, 22, 10, 10]
[1, 1, 3, 3, 5, 1, 26, 23, 36, 1]
[0, 1, 1, 0, 0, 0, 0, 32, 34, 32]
[0, 0, 0, 10, 14, 14, 1, 0, 41, 20]
[0, 0, 0, 0, 0, 21, 29, 29, 21, 0]
[0, 5, 7, 0, 0, 0, 28, 32, 28, 0]
[0, 0, 0, 0, 0, 32, 33, 35, 0, 0]
[0, 0, 4, 4, 4, 1, 11, 28, 27, 21]
[3, 3, 3, 10, 12, 14, 15, 16, 14, 10]
[0, 0, 0, 15, 15, 0, 35, 35, 0, 0]
[0, 0, 0, 0, 0, 25, 30, 45, 0, 0]
[0, 0, 0, 0, 0, 0, 32, 34, 34, 0]
[0, 0, 0, 0, 0, 1, 15, 42, 42, 0]
[0, 0, 0, 0, 15, 16, 2, 27, 32, 8]
[6, 8, 8, 10, 11, 13, 13, 15, 16, 0]
[0, 0, 4, 4, 6, 6, 18, 18, 22, 22]
[0, 0, 3, 4, 6, 14, 18, 20, 17, 18]
[0, 1, 10, 3, 1, 1, 2, 15, 57, 9]
[2, 5, 10, 10, 5, 3, 13, 17, 17, 18]
[3, 3, 3, 3, 3, 17, 17, 20, 16, 15]
[0, 3, 5, 5, 5, 0, 22, 27, 33, 0]
[0, 0, 0, 0, 11, 17, 19, 27, 26, 0]
[2, 4, 1, 10, 15, 12, 1, 17, 20, 18]
[12, 8, 12, 8, 12, 8, 12, 8, 12, 8]
[0, 0, 0, 0, 30, 40, 30, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 20, 30, 30, 20]
[0, 0, 0, 0, 0, 0, 0, 50, 50, 0]
[0, 0, 0, 13, 13, 12, 12, 25, 25, 0]
[0, 0, 0, 0, 0, 24, 26, 26, 24, 0]
[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
[0, 0, 0, 0, 0, 2, 24, 26, 26, 22]
[0, 0, 0, 0, 0, 20, 20, 0, 30, 30]
[0, 0, 0, 0, 0, 16, 17, 0, 33, 34]
[0, 0, 0, 0, 19, 20, 20, 20, 21, 0]
[0, 0, 0, 0, 1, 14, 26, 19, 39, 1]
[0, 0, 0, 2, 6, 12, 16, 20, 22, 22]
[0, 0, 16, 22, 18, 0, 18, 22, 4, 0]
[0, 0, 0, 0, 0, 0, 23, 27, 27, 23]
[0, 0, 0, 0, 0, 11, 17, 23, 32, 17]
[0, 0, 0, 0, 3, 7, 17, 27, 25, 21]
[3, 3, 0, 3, 3, 0, 17, 17, 27, 27]
[0, 0, 0, 0, 0, 0, 20, 25, 27, 28]
[0, 0, 0, 0, 0, 20, 20, 20, 20, 20]
[0, 18, 18, 18, 0, 16, 16, 14, 0, 0]
[0, 0, 0, 0, 45, 55, 0, 0, 0, 0]
[26, 24, 27, 23, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 50, 50, 0, 0, 0, 0, 0]
[0, 37, 35, 28, 0, 0, 0, 0, 0, 0]
[50, 50, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 10, 0, 10, 0, 10, 20, 20, 30]
[2, 2, 2, 8, 11, 21, 26, 26, 2, 0]
