[0, 3, 5, 8, 4, 4, 28, 33, 7, 8]
[1, 2, 6, 9, 2, 22, 23, 27, 6, 2]
[2, 3, 4, 4, 12, 18, 24, 24, 5, 4]
[1, 2, 5, 9, 15, 20, 20, 17, 8, 3]
[1, 3, 1, 10, 1, 18, 1, 26, 36, 3]
[1, 1, 5, 6, 11, 16, 26, 1, 29, 4]
[1, 2, 3, 2, 2, 2, 26, 27, 33, 2]
[2, 3, 4, 8, 10, 15, 25, 30, 2, 1]
[0, 1, 1, 1, 3, 3, 29, 31, 29, 2]
[2, 2, 2, 4, 13, 17, 20, 21, 17, 2]
[1, 1, 2, 6, 7, 13, 21, 1, 36, 12]
[0, 1, 1, 1, 16, 17, 19, 19, 21, 5]
[0, 1, 1, 2, 1, 1, 25, 31, 37, 1]
[1, 2, 2, 2, 2, 15, 20, 25, 30, 1]
[0, 2, 6, 12, 22, 26, 18, 8, 4, 2]
[0, 1, 3, 4, 5, 10, 11, 27, 27, 12]
[0, 0, 0, 0, 22, 26, 27, 17, 5, 3]
[1, 1, 2, 7, 9, 16, 21, 32, 11, 0]
[4, 6, 9, 13, 16, 16, 15, 10, 7, 4]
[0, 0, 1, 3, 16, 22, 26, 32, 0, 0]
[4, 5, 6, 9, 12, 14, 16, 15, 11, 8]
[1, 2, 4, 1, 1, 16, 23, 24, 27, 1]
[2, 3, 3, 4, 4, 3, 14, 24, 28, 15]
[1, 3, 5, 8, 12, 16, 20, 22, 13, 0]
[1, 1, 1, 1, 13, 13, 2, 26, 26, 16]
[0, 0, 0, 0, 0, 11, 19, 26, 33, 11]
[1, 1, 1, 1, 1, 19, 19, 19, 19, 19]
[1, 3, 3, 9, 9, 11, 16, 14, 14, 20]
[0, 2, 4, 6, 8, 10, 15, 25, 29, 1]
[0, 0, 3, 6, 9, 13, 15, 26, 26, 2]
[0, 0, 11, 12, 14, 17, 18, 15, 13, 0]
[0, 2, 4, 6, 0, 16, 20, 0, 26, 26]
[0, 1, 2, 3, 5, 10, 16, 19, 21, 23]
[0, 0, 0, 0, 0, 16, 19, 22, 24, 19]
[0, 1, 1, 1, 1, 12, 16, 21, 26, 21]
[1, 3, 18, 19, 19, 18, 17, 5, 0, 0]
[0, 0, 2, 2, 2, 3, 9, 12, 34, 36]
[14, 6, 10, 10, 13, 7, 11, 9, 19, 1]
[0, 0, 0, 0, 10, 0, 0, 20, 30, 40]
[10, 11, 12, 13, 14, 14, 13, 13, 0, 0]
[13, 13, 13, 13, 13, 13, 11, 11, 0, 0]
[15, 20, 30, 10, 10, 5, 4, 3, 2, 1]
[22, 19, 16, 14, 11, 9, 6, 3, 0, 0]
[17, 23, 23, 22, 15, 0, 0, 0, 0, 0]
[100, 0, 0, 0, 0, 0, 0, 0, 0, 0]
