[0, 0, 1, 1, 1, 1, 1, 1, 42, 52]
[0, 0, 0, 1, 1, 2, 2, 31, 31, 32]
[0, 0, 3, 6, 14, 0, 0, 0, 37, 40]
[0, 0, 0, 1, 2, 0, 1, 35, 34, 27]
[0, 2, 4, 0, 0, 26, 28, 2, 2, 36]
[1, 0, 0, 0, 0, 1, 27, 31, 37, 0]
[0, 0, 0, 4, 6, 0, 0, 18, 31, 41]
[0, 7, 11, 0, 0, 22, 27, 0, 0, 33]
[0, 0, 3, 1, 0, 8, 12, 13, 33, 30]
[0, 7, 0, 10, 0, 21, 0, 26, 0, 36]
[2, 0, 0, 0, 9, 0, 31, 25, 33, 0]
[0, 1, 0, 0, 0, 16, 21, 38, 1, 23]
[0, 0, 0, 2, 0, 22, 0, 28, 34, 14]
[0, 10, 0, 13, 0, 23, 0, 26, 0, 28]
[0, 0, 0, 0, 18, 0, 21, 26, 32, 3]
[0, 0, 0, 0, 0, 6, 8, 30, 30, 26]
[0, 0, 0, 0, 1, 3, 17, 21, 27, 31]
[0, 0, 0, 12, 13, 0, 0, 34, 27, 14]
[0, 0, 0, 0, 1, 0, 21, 23, 26, 29]
[0, 0, 0, 0, 0, 6, 9, 21, 26, 36]
[0, 0, 0, 0, 2, 0, 23, 24, 25, 26]
[0, 0, 0, 0, 0, 0, 24, 25, 25, 26]
[0, 0, 0, 0, 0, 15, 19, 22, 24, 20]
[0, 0, 0, 0, 0, 16, 19, 21, 22, 22]
[0, 2, 5, 9, 14, 0, 15, 17, 18, 20]
