[2, 2, 2, 2, 2, 2, 2, 2, 39, 45]
[1, 1, 1, 1, 1, 1, 21, 1, 34, 38]
[0, 0, 1, 4, 1, 1, 2, 30, 27, 34]
[0, 1, 1, 2, 2, 2, 2, 0, 51, 39]
[0, 0, 0, 2, 2, 2, 3, 27, 34, 30]
[0, 0, 0, 0, 0, 2, 5, 23, 35, 35]
[1, 1, 1, 1, 2, 11, 15, 19, 23, 26]
[0, 0, 0, 0, 0, 0, 0, 0, 45, 55]
[2, 2, 2, 2, 2, 0, 0, 30, 30, 30]
[0, 0, 0, 0, 0, 0, 20, 23, 26, 31]
[0, 0, 0, 0, 0, 0, 0, 20, 30, 40]
[0, 0, 0, 0, 0, 0, 25, 25, 25, 25]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 1, 3, 2, 2, 28, 35, 29]
[1, 2, 3, 4, 8, 3, 3, 1, 37, 38]
