[3, 4, 2, 2, 8, 10, 2, 2, 32, 35]
[1, 1, 9, 11, 1, 17, 20, 1, 31, 8]
[1, 1, 1, 4, 4, 1, 0, 21, 38, 29]
[0, 1, 1, 1, 1, 21, 21, 0, 27, 27]
[0, 3, 4, 0, 17, 22, 0, 23, 28, 3]
[6, 8, 0, 10, 15, 1, 25, 29, 2, 4]
[0, 4, 6, 6, 0, 6, 16, 24, 34, 4]
[1, 1, 0, 14, 18, 0, 1, 0, 30, 35]
[0, 1, 1, 1, 1, 1, 11, 26, 32, 26]
[1, 1, 1, 1, 1, 1, 1, 1, 42, 50]
[2, 0, 2, 1, 2, 17, 16, 6, 28, 26]
[1, 4, 6, 8, 10, 15, 2, 26, 27, 1]
[0, 0, 2, 2, 0, 19, 17, 0, 34, 26]
[1, 0, 0, 7, 15, 13, 0, 24, 31, 9]
[0, 1, 1, 0, 8, 15, 15, 0, 29, 31]
[0, 0, 0, 0, 0, 21, 21, 0, 29, 29]
[0, 2, 2, 2, 2, 3, 11, 18, 26, 34]
[1, 4, 3, 4, 0, 20, 23, 0, 23, 22]
[1, 1, 1, 1, 1, 1, 18, 22, 26, 28]
[0, 5, 7, 0, 17, 20, 0, 24, 26, 1]
[2, 2, 8, 5, 13, 7, 18, 10, 22, 13]
[0, 1, 1, 1, 1, 1, 20, 22, 26, 27]
[3, 2, 15, 15, 3, 20, 20, 2, 10, 10]
[0, 0, 2, 0, 6, 19, 23, 9, 14, 27]
[2, 2, 2, 2, 2, 32, 32, 19, 5, 2]
[0, 6, 0, 7, 9, 4, 12, 33, 23, 6]
[1, 1, 8, 10, 1, 15, 18, 1, 20, 25]
[0, 0, 0, 2, 8, 16, 2, 23, 26, 23]
[0, 0, 0, 1, 1, 24, 24, 0, 25, 25]
[2, 2, 4, 6, 10, 16, 16, 20, 20, 4]
[3, 5, 8, 8, 8, 16, 8, 20, 13, 11]
[0, 4, 6, 9, 0, 14, 15, 0, 25, 27]
[0, 0, 0, 0, 15, 15, 0, 35, 35, 0]
[0, 0, 2, 4, 16, 15, 16, 15, 16, 16]
[0, 0, 0, 0, 23, 24, 0, 1, 26, 26]
[0, 0, 0, 0, 16, 21, 22, 21, 17, 3]
[1, 1, 1, 1, 1, 10, 10, 10, 25, 40]
[0, 0, 0, 1, 2, 14, 18, 36, 29, 0]
[0, 0, 0, 0, 0, 30, 20, 0, 30, 20]
[0, 0, 14, 0, 13, 20, 0, 23, 30, 0]
[0, 2, 5, 0, 15, 17, 0, 17, 21, 23]
[0, 7, 7, 0, 10, 12, 0, 19, 25, 20]
[0, 0, 0, 0, 0, 0, 20, 25, 25, 30]
[0, 0, 0, 0, 5, 10, 10, 20, 25, 30]
[11, 9, 11, 9, 11, 9, 11, 9, 11, 9]
[16, 8, 0, 16, 8, 0, 16, 8, 16, 12]
[0, 0, 0, 10, 12, 14, 0, 18, 20, 26]
[0, 0, 0, 0, 0, 0, 33, 33, 34, 0]
[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
[17, 17, 1, 17, 17, 1, 17, 12, 1, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 50, 50]
[0, 0, 0, 0, 0, 0, 0, 40, 60, 0]
[0, 0, 0, 0, 0, 0, 0, 45, 55, 0]
[0, 18, 18, 18, 0, 0, 18, 18, 10, 0]
[1, 1, 31, 31, 31, 1, 1, 1, 1, 1]
[22, 22, 0, 22, 21, 0, 13, 0, 0, 0]
[0, 20, 20, 0, 20, 10, 10, 0, 10, 0]
[0, 0, 5, 10, 40, 45, 0, 0, 0, 0]
[0, 0, 0, 0, 50, 50, 0, 0, 0, 0]
[0, 0, 0, 60, 40, 0, 0, 0, 0, 0]
[0, 0, 0, 45, 0, 55, 0, 0, 0, 0]
