[1, 1, 1, 1, 16, 26, 26, 26, 1, 1]
[0, 0, 8, 18, 23, 24, 20, 3, 2, 2]
[3, 3, 3, 3, 3, 3, 25, 25, 25, 7]
[0, 2, 6, 12, 22, 26, 18, 8, 4, 2]
[2, 3, 5, 8, 18, 22, 22, 18, 1, 1]
[1, 2, 2, 5, 20, 20, 20, 20, 5, 5]
[1, 1, 1, 1, 1, 20, 23, 22, 15, 15]
[3, 7, 10, 20, 20, 30, 3, 3, 3, 1]
[1, 5, 10, 7, 7, 2, 34, 29, 4, 1]
[2, 2, 2, 15, 2, 2, 5, 30, 30, 10]
[3, 4, 8, 10, 12, 17, 21, 13, 11, 1]
[2, 2, 2, 1, 1, 1, 22, 22, 22, 21]
[5, 1, 8, 13, 14, 23, 12, 5, 5, 14]
[6, 8, 10, 14, 16, 18, 12, 8, 4, 4]
[0, 1, 1, 1, 18, 19, 19, 20, 20, 1]
[0, 0, 0, 0, 0, 14, 29, 31, 24, 2]
[1, 7, 8, 14, 18, 14, 16, 18, 1, 3]
[1, 1, 1, 1, 13, 16, 19, 22, 25, 1]
[3, 5, 6, 0, 0, 20, 20, 20, 25, 1]
[1, 1, 2, 5, 10, 20, 20, 20, 20, 1]
[0, 0, 1, 1, 23, 15, 11, 22, 19, 8]
[1, 1, 1, 1, 1, 1, 21, 21, 41, 11]
[0, 0, 23, 27, 26, 20, 1, 1, 1, 1]
[2, 3, 4, 6, 8, 12, 17, 23, 15, 10]
[0, 1, 7, 7, 4, 14, 17, 20, 27, 3]
[2, 3, 5, 8, 11, 15, 18, 17, 12, 9]
[20, 0, 14, 12, 19, 17, 2, 3, 5, 8]
[0, 0, 0, 0, 0, 0, 25, 25, 25, 25]
[7, 15, 15, 15, 15, 15, 15, 1, 1, 1]
[8, 10, 10, 20, 20, 10, 10, 10, 1, 1]
[1, 3, 21, 4, 22, 5, 20, 2, 1, 21]
[0, 4, 6, 10, 11, 10, 13, 19, 23, 4]
[12, 12, 12, 12, 12, 12, 8, 8, 6, 6]
[2, 3, 7, 11, 16, 19, 19, 21, 2, 0]
[0, 1, 4, 10, 10, 15, 15, 20, 15, 10]
[6, 7, 9, 11, 14, 17, 26, 5, 5, 0]
[1, 1, 10, 12, 12, 18, 22, 23, 1, 0]
[0, 0, 0, 6, 15, 21, 22, 23, 13, 0]
[1, 1, 1, 1, 1, 1, 1, 32, 31, 30]
[1, 1, 1, 21, 21, 21, 11, 20, 3, 0]
[5, 5, 5, 21, 21, 21, 21, 1, 0, 0]
[0, 1, 4, 6, 10, 16, 15, 14, 18, 16]
[2, 4, 6, 8, 10, 12, 14, 17, 20, 7]
[8, 5, 5, 5, 6, 15, 12, 15, 15, 14]
[2, 3, 6, 10, 16, 18, 20, 21, 4, 0]
[0, 0, 0, 10, 14, 18, 22, 26, 10, 0]
[1, 2, 2, 10, 10, 15, 25, 30, 5, 0]
[5, 6, 11, 14, 18, 22, 24, 0, 0, 0]
[0, 0, 0, 3, 13, 15, 15, 17, 17, 20]
[1, 2, 6, 11, 16, 24, 25, 15, 0, 0]
[4, 7, 11, 14, 18, 21, 25, 0, 0, 0]
[4, 7, 11, 14, 18, 21, 25, 0, 0, 0]
[1, 1, 1, 1, 0, 18, 22, 31, 25, 0]
[5, 6, 7, 8, 9, 10, 11, 13, 14, 17]
[4, 4, 4, 13, 12, 21, 21, 21, 0, 0]
[2, 2, 1, 3, 16, 8, 9, 1, 37, 18]
[3, 12, 15, 18, 20, 12, 8, 8, 2, 0]
[1, 1, 1, 17, 19, 20, 20, 21, 0, 0]
[0, 0, 0, 0, 24, 25, 25, 26, 0, 0]
[2, 3, 5, 14, 16, 19, 20, 21, 0, 0]
[1, 1, 1, 11, 11, 12, 31, 31, 1, 0]
[9, 11, 13, 15, 17, 17, 17, 1, 0, 0]
[1, 1, 6, 8, 14, 18, 19, 16, 17, 0]
[3, 6, 2, 10, 14, 13, 9, 7, 5, 6]
[1, 1, 1, 15, 20, 30, 20, 12, 0, 0]
[0, 0, 0, 0, 20, 20, 20, 20, 20, 0]
[0, 0, 0, 23, 25, 26, 26, 0, 0, 0]
[4, 6, 9, 14, 16, 18, 20, 13, 0, 0]
[4, 8, 13, 18, 23, 34, 0, 0, 0, 0]
[8, 9, 14, 15, 16, 18, 20, 0, 0, 0]
[2, 4, 4, 17, 20, 12, 21, 20, 0, 0]
[0, 0, 4, 0, 0, 20, 30, 45, 1, 0]
[0, 10, 15, 20, 25, 20, 10, 0, 0, 0]
[8, 10, 12, 14, 16, 18, 22, 0, 0, 0]
[0, 1, 1, 1, 1, 32, 32, 32, 0, 0]
[11, 13, 14, 15, 18, 25, 4, 0, 0, 0]
[0, 0, 20, 19, 21, 20, 20, 0, 0, 0]
[0, 0, 0, 25, 25, 25, 25, 0, 0, 0]
[6, 12, 12, 14, 16, 18, 20, 0, 0, 0]
[3, 8, 10, 12, 15, 17, 19, 16, 0, 0]
[1, 1, 2, 4, 12, 18, 26, 36, 0, 0]
[3, 6, 8, 10, 13, 17, 20, 23, 0, 0]
[6, 8, 10, 12, 15, 17, 18, 14, 0, 0]
[6, 8, 10, 12, 14, 16, 18, 16, 0, 0]
[1, 3, 5, 8, 11, 14, 17, 19, 22, 0]
[0, 0, 0, 10, 13, 15, 18, 22, 22, 0]
[4, 5, 7, 9, 11, 13, 15, 17, 19, 0]
[2, 4, 6, 8, 10, 13, 16, 19, 22, 0]
[8, 8, 12, 13, 14, 15, 16, 14, 0, 0]
[12, 14, 16, 10, 9, 13, 15, 6, 5, 0]
[0, 0, 0, 0, 10, 15, 20, 25, 30, 0]
[14, 14, 14, 14, 15, 15, 14, 0, 0, 0]
[20, 10, 10, 20, 20, 10, 10, 0, 0, 0]
[6, 7, 8, 9, 11, 13, 14, 12, 5, 0]
[0, 0, 3, 5, 8, 12, 16, 26, 20, 0]
[9, 9, 10, 11, 12, 13, 14, 15, 0, 0]
[20, 18, 16, 14, 12, 10, 10, 0, 0, 0]
[7, 8, 9, 10, 11, 13, 15, 0, 0, 0]
[91, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[100, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[100, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[100, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[97, 3, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 100, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 100, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 100]
[2, 3, 3, 9, 2, 22, 23, 27, 6, 3]
