[0, 0, 0, 0, 0, 16, 17, 0, 33, 34]
[0, 0, 0, 0, 18, 0, 21, 26, 32, 3]
[0, 0, 2, 4, 7, 11, 15, 19, 21, 21]
[2, 2, 2, 2, 2, 1, 11, 21, 26, 31]
[1, 1, 1, 1, 1, 20, 22, 25, 27, 1]
[2, 0, 2, 1, 2, 17, 16, 6, 28, 26]
[0, 0, 2, 2, 0, 19, 17, 0, 34, 26]
[1, 1, 1, 2, 4, 8, 10, 17, 23, 33]
[1, 1, 2, 3, 6, 13, 17, 21, 34, 2]
[0, 0, 0, 0, 0, 0, 0, 38, 35, 27]
[0, 0, 2, 4, 7, 11, 16, 18, 21, 21]
[1, 1, 1, 1, 0, 0, 21, 23, 27, 25]
[1, 2, 2, 2, 7, 9, 19, 24, 9, 25]
[0, 0, 1, 2, 11, 16, 21, 0, 11, 38]
[0, 1, 1, 1, 1, 1, 14, 2, 26, 53]
[0, 0, 0, 0, 0, 0, 27, 0, 36, 37]
[0, 0, 0, 0, 2, 16, 16, 21, 22, 23]
[2, 2, 3, 3, 2, 2, 16, 23, 23, 24]
[1, 2, 2, 2, 2, 15, 20, 25, 30, 1]
[0, 3, 3, 1, 10, 7, 22, 17, 31, 6]
[1, 0, 2, 3, 5, 7, 12, 16, 22, 32]
[1, 1, 5, 6, 11, 16, 26, 1, 29, 4]
[0, 0, 0, 0, 0, 10, 15, 20, 25, 30]
[0, 0, 5, 5, 8, 12, 20, 22, 24, 4]
[0, 0, 0, 0, 0, 10, 20, 20, 25, 25]
[0, 0, 1, 2, 1, 19, 29, 16, 15, 17]
[0, 0, 0, 3, 8, 11, 13, 15, 18, 32]
[0, 0, 1, 1, 1, 1, 1, 1, 42, 52]
[0, 0, 1, 1, 1, 1, 1, 1, 42, 52]
[1, 2, 4, 5, 2, 20, 22, 28, 10, 6]
[0, 0, 0, 0, 10, 0, 0, 20, 30, 40]
[0, 0, 0, 0, 0, 0, 10, 20, 30, 40]
[0, 0, 0, 0, 12, 21, 26, 26, 4, 11]
[0, 0, 2, 4, 7, 10, 14, 18, 20, 25]
[2, 3, 3, 4, 4, 3, 14, 24, 28, 15]
[1, 1, 1, 3, 6, 13, 18, 21, 25, 11]
[0, 0, 11, 11, 6, 4, 3, 2, 32, 31]
[0, 0, 0, 0, 14, 18, 0, 0, 32, 36]
[0, 0, 0, 5, 12, 18, 20, 27, 7, 11]
[0, 0, 3, 6, 9, 13, 15, 26, 26, 2]
