[1, 2, 2, 2, 1, 27, 28, 34, 1, 2]
[0, 1, 1, 3, 2, 24, 29, 33, 3, 4]
[1, 1, 1, 2, 3, 2, 2, 3, 43, 42]
[0, 1, 2, 2, 2, 25, 29, 31, 4, 4]
[1, 2, 4, 4, 5, 5, 0, 0, 38, 41]
[2, 3, 5, 7, 21, 22, 1, 1, 35, 3]
[1, 2, 2, 3, 3, 22, 1, 1, 28, 37]
[0, 0, 0, 0, 0, 0, 0, 1, 43, 56]
[0, 0, 0, 1, 3, 3, 3, 22, 31, 37]
[0, 0, 0, 0, 0, 0, 27, 0, 36, 37]
[1, 3, 7, 10, 6, 17, 23, 3, 2, 28]
[0, 0, 0, 0, 0, 0, 0, 31, 37, 32]
[0, 0, 0, 0, 4, 7, 22, 3, 31, 33]
[7, 8, 9, 10, 11, 12, 13, 30, 0, 0]
[0, 0, 0, 0, 28, 14, 0, 0, 41, 17]
[3, 1, 1, 1, 4, 7, 26, 3, 26, 28]
[0, 0, 0, 0, 0, 7, 0, 29, 29, 35]
[1, 1, 2, 3, 3, 5, 7, 26, 26, 26]
[1, 1, 1, 1, 2, 2, 23, 23, 23, 23]
[0, 2, 5, 8, 11, 14, 17, 19, 20, 4]
[1, 1, 1, 1, 1, 1, 18, 23, 25, 28]
[1, 1, 1, 1, 1, 19, 19, 19, 19, 19]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 100]
