[13, 3, 3, 4, 3, 15, 2, 26, 28, 3]
[11, 3, 4, 3, 13, 17, 18, 3, 2, 26]
[2, 3, 5, 11, 10, 18, 1, 12, 27, 11]
[11, 3, 4, 6, 11, 17, 23, 1, 21, 3]
[0, 2, 12, 2, 8, 13, 7, 3, 22, 31]
[0, 13, 0, 0, 15, 15, 14, 15, 15, 13]
[2, 13, 2, 11, 7, 15, 17, 3, 2, 28]
[0, 1, 1, 13, 1, 18, 22, 22, 15, 7]
[1, 5, 1, 12, 1, 19, 1, 26, 1, 33]
[1, 1, 1, 11, 11, 12, 13, 23, 25, 2]
[1, 2, 4, 5, 2, 20, 22, 28, 10, 6]
[0, 0, 11, 1, 11, 21, 23, 33, 0, 0]
[0, 0, 3, 12, 3, 9, 20, 0, 22, 31]
[0, 4, 11, 11, 11, 8, 11, 19, 13, 12]
[2, 2, 11, 2, 2, 11, 17, 26, 26, 1]
[1, 1, 1, 11, 1, 1, 4, 26, 27, 27]
[12, 12, 12, 7, 12, 7, 12, 7, 12, 7]
[11, 2, 2, 3, 3, 2, 1, 22, 24, 30]
[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
[11, 1, 6, 6, 4, 12, 15, 18, 24, 3]
[11, 1, 11, 15, 1, 1, 1, 19, 20, 20]
[11, 6, 8, 3, 4, 11, 23, 26, 6, 2]
[1, 1, 12, 1, 11, 8, 21, 21, 21, 3]
[1, 2, 3, 11, 6, 8, 22, 26, 9, 12]
[11, 2, 4, 8, 10, 17, 21, 23, 2, 2]
[11, 0, 0, 0, 0, 17, 18, 18, 18, 18]
[1, 2, 4, 6, 11, 10, 17, 19, 21, 9]
[0, 0, 12, 0, 22, 0, 26, 0, 40, 0]
[11, 10, 10, 0, 0, 0, 0, 22, 23, 24]
[0, 2, 5, 8, 10, 11, 15, 17, 17, 15]
[0, 0, 0, 10, 10, 10, 15, 27, 28, 0]
[1, 1, 1, 2, 4, 8, 10, 17, 23, 33]
[7, 9, 10, 10, 10, 10, 12, 11, 10, 11]
[9, 9, 9, 9, 9, 9, 9, 9, 9, 19]
